Epoch,Train Loss,Val Loss,L2 Loss,L2 Std,L2 Max Outlier
1506,0.0001137,0.000395,4.876,9.847,82.02
1507,0.000112,0.0003961,4.2,8.249,83.44
1508,0.0001158,0.0003959,4.098,7.678,80.61
1509,0.000117,0.0004036,4.819,9.31,79.2
1510,0.0001137,0.000395,4.073,7.795,82.02
1511,0.0001146,0.0003971,4.214,8.552,80.61
1512,0.000118,0.0003908,3.949,7.467,82.02
1513,0.0001142,0.0004038,4.278,7.82,73.54
1514,0.0001194,0.0004011,4.183,8.292,77.78
1515,0.0001154,0.0003979,3.924,6.334,46.67
1516,0.0001135,0.0004003,4.218,7.668,80.61
1517,0.0001167,0.0004006,4.366,8.592,82.02
1518,0.0001128,0.0003974,3.836,6.475,73.54
1519,0.0001151,0.0004021,4.593,8.865,73.54
1520,0.0001156,0.0003992,4.465,8.614,74.95
1521,0.0001161,0.000399,3.663,5.76,62.23
1522,0.0001142,0.0003975,4.554,8.534,67.88
1523,0.0001165,0.0003982,4.854,9.701,80.61
1524,0.0001134,0.0003981,4.504,9.408,77.78
1525,0.0001135,0.0003998,4.359,9.127,84.85
1526,0.0001162,0.0003969,4.19,8.439,83.44
1527,0.000115,0.0004021,4.356,8.361,84.85
1528,0.0001151,0.0004017,4.483,8.773,74.95
1529,0.0001133,0.0004067,4.745,8.721,83.44
1530,0.0001107,0.0003979,4.653,9.894,80.61
1531,0.0001182,0.0003967,4.706,9.441,83.44
1532,0.0001148,0.0003999,4.133,8.025,73.54
1533,0.0001169,0.0003928,5.045,10.77,83.44
1534,0.000113,0.0003971,4.667,9.779,83.44
1535,0.0001117,0.000394,4.709,9.518,79.2
1536,0.0001147,0.0003978,4.798,9.803,79.2
1537,0.0001161,0.0003993,4.352,8.5,82.02
1538,0.0001156,0.0004009,4.571,9.437,72.12
1539,0.0001132,0.0004016,4.511,8.563,69.3
1540,0.0001155,0.000402,4.25,8.621,83.44
1541,0.000114,0.0003993,4.635,9.449,74.95
1542,0.0001142,0.0003973,4.179,8.207,76.37
1543,0.0001139,0.0003998,4.395,8.334,77.78
1544,0.0001135,0.000403,4.381,8.243,77.78
1545,0.0001182,0.0003944,4.904,9.845,83.44
1546,0.0001141,0.0003982,3.988,7.722,77.78
1547,0.0001161,0.0003993,4.289,7.54,66.47
1548,0.0001186,0.0003973,4.076,6.622,62.23
1549,0.000115,0.0003955,4.335,7.973,74.95
1550,0.0001121,0.0003942,4.508,9.69,76.37
1551,0.000115,0.0003968,4.377,8.203,83.44
1552,0.0001157,0.0003977,4.564,8.204,77.78
1553,0.0001126,0.0003989,4.009,7.408,82.02
1554,0.0001189,0.0003996,3.677,6.336,76.37
1555,0.0001154,0.000397,4.794,9.414,82.02
1556,0.0001117,0.0003961,4.356,8.146,82.02
1557,0.0001166,0.0003961,4.2,8.039,80.61
1558,0.0001167,0.0004005,4.794,9.37,79.2
1559,0.0001113,0.0003979,4.218,8.321,79.2
1560,0.0001133,0.000396,4.667,9.424,79.2
1561,0.0001171,0.0003992,4.345,8.754,83.44
1562,0.0001154,0.0004002,4.632,9.441,82.02
1563,0.000114,0.0003945,4.628,8.916,80.61
1564,0.0001166,0.0004007,4.391,8.371,83.44
1565,0.0001139,0.0003956,3.557,6.102,80.61
1566,0.0001151,0.0003958,4.678,9.339,84.85
1567,0.0001111,0.0003964,4.366,8.913,82.02
1568,0.0001168,0.0003959,4.034,8.436,84.85
1569,0.0001187,0.0003997,4.533,8.919,84.85
1570,0.0001132,0.0004043,4.564,9.121,76.37
1571,0.0001127,0.0003974,4.274,8.221,74.95
1572,0.0001135,0.0003957,4.122,8.152,76.37
1573,0.0001127,0.0003981,4.041,7.036,70.71
1574,0.0001159,0.0004013,4.239,7.915,79.2
1575,0.0001128,0.0003948,4.876,9.517,74.95
1576,0.0001123,0.0003987,4.197,7.731,83.44
1577,0.0001151,0.0003918,4.589,9.575,83.44
1578,0.0001144,0.0003949,4.373,8.975,83.44
1579,0.0001169,0.0004032,4.232,7.862,73.54
1580,0.0001153,0.000401,4.589,9.036,84.85
1581,0.0001189,0.000399,3.949,7.478,76.37
1582,0.0001181,0.000396,4.158,7.863,82.02
1583,0.0001158,0.0003948,4.628,9.479,84.85
1584,0.0001142,0.000397,4.331,7.858,82.02
1585,0.0001167,0.0003958,3.741,6.012,76.37
1586,0.0001176,0.0004016,4.306,8.245,84.85
1587,0.0001139,0.000396,4.621,9.107,84.85
1588,0.0001139,0.0004075,4.43,8.202,77.78
1589,0.0001139,0.0004,4.582,9.026,80.61
1590,0.0001171,0.0003985,4.377,8.098,82.02
1591,0.0001146,0.0003956,4.755,9.5,82.02
1592,0.0001175,0.000401,4.674,9.332,84.85
1593,0.0001149,0.0003976,3.977,7.545,79.2
1594,0.0001142,0.0004012,4.228,8.349,77.78
1595,0.0001109,0.0003978,4.706,9.218,80.61
1596,0.0001136,0.0003969,4.54,8.78,80.61
1597,0.0001152,0.0003933,4.504,8.949,82.02
1598,0.0001173,0.0004033,4.289,8.587,74.95
1599,0.0001104,0.0003968,4.218,8.587,80.61
1600,0.0001146,0.0003922,4.278,8.765,84.85
1601,0.0001141,0.0003976,4.183,7.545,72.12
1602,0.000111,0.0003946,4.391,9.003,77.78
1603,0.0001108,0.0003958,4.158,7.514,72.12
1604,0.0001165,0.0003946,4.748,9.157,77.78
1605,0.0001164,0.0004012,4.419,8.136,83.44
1606,0.0001141,0.0004017,4.419,8.259,70.71
1607,0.0001131,0.0003963,4.165,7.284,84.85
1608,0.0001172,0.000391,4.197,8.257,82.02
1609,0.0001123,0.0003977,4.416,9.399,84.85
1610,0.0001174,0.0004009,4.101,7.808,84.85
1611,0.000115,0.0003943,4.013,7.428,72.12
1612,0.0001186,0.0003976,4.101,7.327,83.44
1613,0.0001112,0.0003948,4.331,8.94,80.61
1614,0.0001152,0.0003994,4.957,9.964,77.78
1615,0.0001185,0.0003986,4.19,7.997,67.88
1616,0.0001148,0.0003982,4.54,8.656,77.78
1617,0.0001142,0.0003962,3.465,5.609,83.44
1618,0.000115,0.000396,4.741,9.399,77.78
1619,0.0001147,0.0004063,4.423,8.409,82.02
1620,0.0001169,0.0003991,4.395,8.758,83.44
1621,0.000113,0.0003994,4.08,7.287,76.37
1622,0.0001176,0.000396,4.062,6.884,82.02
1623,0.0001154,0.0003923,4.426,9.044,84.85
1624,0.0001179,0.0003977,3.988,7.136,70.71
1625,0.0001152,0.0003982,4.426,9.043,80.61
1626,0.0001109,0.0003985,4.483,8.321,82.02
1627,0.0001124,0.0004003,4.586,8.826,79.2
1628,0.0001164,0.0003956,4.441,8.262,66.47
1629,0.0001133,0.0004025,4.639,9.185,83.44
1630,0.0001118,0.0003991,4.306,8.593,80.61
1631,0.000116,0.0004004,4.264,7.75,82.02
1632,0.0001145,0.0003954,4.133,7.495,84.85
1633,0.0001156,0.0004019,4.338,8.43,83.44
1634,0.0001122,0.0003997,4.384,8.243,83.44
1635,0.0001128,0.000392,4.306,8.376,83.44
1636,0.0001136,0.0003982,4.501,9.168,84.85
1637,0.0001143,0.0003961,4.211,8.279,83.44
1638,0.0001142,0.000401,4.352,8.214,74.95
1639,0.000113,0.0003958,3.808,6.301,82.02
1640,0.0001198,0.000398,4.656,9.141,76.37
1641,0.0001176,0.0003985,4.564,8.144,73.54
1642,0.0001171,0.0004032,4.685,9.18,82.02
1643,0.0001148,0.0004015,4.119,7.188,76.37
1644,0.0001188,0.000398,4.639,8.387,80.61
1645,0.000114,0.0003991,4.444,8.49,83.44
1646,0.0001154,0.0003976,4.119,7.509,69.3
1647,0.0001143,0.0003939,4.412,8.763,83.44
1648,0.0001108,0.0004015,4.893,10.53,83.44
1649,0.0001169,0.0003968,4.706,8.912,77.78
1650,0.0001174,0.000398,4.405,9.495,82.02
1651,0.0001141,0.0004016,4.579,9.742,83.44
1652,0.0001153,0.0003942,4.377,8.601,83.44
1653,0.0001154,0.0003976,4.324,8.102,79.2
1654,0.0001169,0.0003984,4.458,9.025,83.44
1655,0.0001167,0.000404,4.434,9.038,79.2
1656,0.0001151,0.000402,4.607,9.059,74.95
1657,0.0001174,0.0003933,4.183,7.432,74.95
1658,0.0001143,0.0003949,3.833,6.558,82.02
1659,0.000115,0.0004,4.501,9.139,80.61
1660,0.0001157,0.0003966,3.924,7.905,79.2
1661,0.0001151,0.0004006,5.024,10.16,83.44
1662,0.0001195,0.0003949,4.271,8.583,83.44
1663,0.0001169,0.0003962,4.25,7.376,80.61
1664,0.0001144,0.0003988,4.769,9.219,83.44
1665,0.0001173,0.0003971,4.586,8.624,82.02
1666,0.0001154,0.0003966,4.628,8.721,79.2
1667,0.0001143,0.0003973,4.289,8.315,72.12
1668,0.0001138,0.0003989,4.101,6.751,65.05
1669,0.0001174,0.0003984,4.377,8.065,76.37
1670,0.0001189,0.0004005,4.137,7.321,69.3
1671,0.0001148,0.0004,4.31,7.078,63.64
1672,0.0001157,0.0003999,3.783,5.671,60.81
1673,0.0001193,0.0004022,4.147,7.489,66.47
1674,0.0001163,0.0004003,4.635,9.341,77.78
1675,0.0001125,0.0003956,4.193,8.261,76.37
1676,0.0001133,0.0003956,4.19,7.764,82.02
1677,0.0001129,0.0004004,4.603,8.542,83.44
1678,0.000116,0.0003987,4.091,8.029,82.02
1679,0.0001132,0.0003975,4.451,8.307,82.02
1680,0.0001136,0.0003962,4.306,8.368,67.88
1681,0.000113,0.0004014,4.635,8.954,84.85
1682,0.0001159,0.0003966,4.61,9.079,82.02
1683,0.0001133,0.0003982,4.501,8.585,77.78
1684,0.0001142,0.0003997,4.695,9.223,76.37
1685,0.0001167,0.000397,4.359,8.764,87.68
1686,0.0001162,0.0004004,4.108,7.857,74.95
1687,0.0001133,0.0003995,5.077,10.35,84.85
1688,0.0001145,0.0003992,4.777,9.424,83.44
1689,0.0001126,0.0004009,4.055,7.094,79.2
1690,0.0001142,0.0003936,4.271,8.047,83.44
1691,0.0001139,0.000401,4.08,7.352,66.47
1692,0.0001086,0.0004014,4.54,8.828,80.61
1693,0.0001142,0.0004004,4.066,8.31,82.02
1694,0.0001163,0.0003949,4.359,8.309,82.02
1695,0.0001137,0.000393,4.264,8.516,83.44
1696,0.0001158,0.0003937,4.483,9.011,83.44
1697,0.0001173,0.0003942,3.91,6.271,63.64
1698,0.000115,0.0003962,4.416,8.966,79.2
1699,0.0001149,0.0003916,3.776,5.898,65.05
1700,0.000114,0.0003906,4.133,7.196,80.61
1701,0.0001148,0.0003941,4.112,7.757,82.02
1702,0.0001165,0.0003986,4.381,7.85,83.44
1703,0.0001153,0.0003971,4.702,9.261,79.2
1704,0.0001114,0.0004006,4.738,9.442,74.95
1705,0.0001163,0.0003965,4.26,8.186,83.44
1706,0.0001186,0.0003975,4.296,7.825,79.2
1707,0.0001143,0.0003983,4.274,8.589,82.02
1708,0.0001156,0.0003941,4.137,6.896,59.4
1709,0.0001129,0.0003985,4.02,7.636,79.2
1710,0.0001175,0.0003996,4.437,7.131,69.3
1711,0.0001197,0.0003988,4.936,9.545,77.78
1712,0.0001123,0.0003969,4.338,8.29,84.85
1713,0.0001157,0.0004024,4.706,9.233,83.44
1714,0.0001155,0.0003997,4.112,7.489,70.71
1715,0.000115,0.0004041,4.709,9.039,83.44
1716,0.0001159,0.0004024,4.844,9.792,82.02
1717,0.0001183,0.0003961,4.858,9.81,73.54
1718,0.0001168,0.000393,4.144,7.316,74.95
1719,0.0001144,0.0004005,4.402,8.05,77.78
1720,0.0001133,0.0003998,4.151,7.449,72.12
1721,0.0001113,0.0003955,4.137,7.315,72.12
1722,0.0001195,0.0003951,3.956,7.308,83.44
1723,0.0001148,0.0003957,4.575,9.166,84.85
1724,0.0001151,0.000397,4.451,8.169,80.61
1725,0.0001143,0.000397,4.391,8.324,72.12
1726,0.0001143,0.0004019,4.119,7.441,80.61
1727,0.0001128,0.0003947,4.168,7.317,82.02
1728,0.0001138,0.0003975,4.472,8.335,77.78
1729,0.0001176,0.0004026,4.706,8.885,72.12
1730,0.0001174,0.0003983,4.267,8.719,83.44
1731,0.0001179,0.0003964,3.985,8.109,82.02
1732,0.0001154,0.0003985,4.67,9.148,82.02
1733,0.0001122,0.0004016,4.6,9.668,84.85
1734,0.0001197,0.0003993,4.172,8.198,79.2
1735,0.0001146,0.0003946,4.313,8.247,80.61
1736,0.0001162,0.0004019,4.023,6.878,62.23
1737,0.0001168,0.0003964,4.122,8.265,76.37
1738,0.0001124,0.0003993,4.133,7.472,82.02
1739,0.0001182,0.0004004,4.207,8.661,76.37
1740,0.0001172,0.000399,4.706,9.096,82.02
1741,0.0001145,0.0003956,3.702,6.542,84.85
1742,0.000114,0.0004028,4.19,7.072,72.12
1743,0.0001158,0.0003963,4.278,7.641,76.37
1744,0.000111,0.0003992,4.487,8.829,83.44
1745,0.0001144,0.0003957,4.476,8.746,82.02
1746,0.0001167,0.0003971,4.462,7.745,56.57
1747,0.0001148,0.0003991,4.197,8.629,77.78
1748,0.0001123,0.0003934,4.536,9.05,73.54
1749,0.0001108,0.0003919,4.388,8.534,72.12
1750,0.0001109,0.0003945,4.285,7.845,73.54
1751,0.0001179,0.0003974,4.628,9.25,74.95
1752,0.0001208,0.0004019,4.366,8.002,77.78
1753,0.0001137,0.0004013,4.25,7.969,79.2
1754,0.0001163,0.0003955,4.621,8.405,79.2
1755,0.000115,0.0003976,4.214,8.635,73.54
1756,0.0001164,0.0003985,4.108,8.136,79.2
1757,0.0001158,0.0003989,4.13,7.775,82.02
1758,0.0001168,0.0003985,4.515,8.897,74.95
1759,0.0001136,0.000397,4.957,9.848,80.61
1760,0.0001127,0.0003965,4.228,9.42,84.85
1761,0.0001159,0.0003945,4.296,7.865,65.05
1762,0.0001135,0.0003969,3.953,6.583,73.54
1763,0.0001146,0.0003992,4.777,10.27,83.44
1764,0.0001173,0.0003974,4.331,8.706,83.44
1765,0.0001141,0.0003926,4.476,8.611,83.44
1766,0.0001145,0.0004007,4.027,7.6,74.95
1767,0.0001151,0.0003956,4.55,9.315,80.61
1768,0.0001143,0.0003967,4.126,7.792,82.02
1769,0.0001119,0.0003976,4.833,9.431,83.44
1770,0.0001159,0.0003966,4.214,8.426,82.02
1771,0.0001119,0.0003952,4.009,7.95,83.44
1772,0.0001148,0.0004011,4.045,7.701,79.2
1773,0.0001173,0.0003996,4.914,10.28,83.44
1774,0.0001143,0.0003981,4.48,8.543,83.44
1775,0.0001123,0.0003985,4.023,7.165,82.02
1776,0.0001176,0.0003991,4.518,9.202,84.85
1777,0.0001166,0.000399,4.32,7.927,82.02
1778,0.0001147,0.0003958,4.119,7.574,66.47
1779,0.0001127,0.0003988,4.465,8.735,82.02
1780,0.000114,0.0004036,4.745,9.213,83.44
1781,0.0001176,0.0003979,4.586,8.987,80.61
1782,0.0001133,0.0004009,3.928,7.352,76.37
1783,0.000114,0.0003963,4.398,8.272,80.61
1784,0.0001156,0.0003988,4.37,8.146,74.95
1785,0.0001139,0.0003989,4.84,9.702,83.44
1786,0.0001197,0.0003982,4.787,9.869,84.85
1787,0.000113,0.000399,4.412,7.801,74.95
1788,0.0001179,0.0003976,3.864,6.683,82.02
1789,0.000116,0.0004019,4.614,9.013,84.85
1790,0.0001137,0.0003966,4.773,9.313,79.2
1791,0.000114,0.000395,4.515,8.929,84.85
1792,0.0001117,0.0003936,4.271,7.654,83.44
1793,0.0001181,0.0003979,4.384,9.11,79.2
1794,0.000115,0.0004024,4.352,7.111,62.23
1795,0.0001203,0.0004005,4.579,8.967,83.44
1796,0.0001116,0.0004018,4.122,7.49,77.78
1797,0.0001136,0.0003942,4.087,7.35,77.78
1798,0.0001128,0.0003988,4.55,8.331,83.44
1799,0.0001138,0.0004032,4.607,8.115,70.71
1800,0.0001137,0.000397,4.766,9.906,83.44
1801,0.0001141,0.0003969,4.285,8.353,79.2
1802,0.0001142,0.0003949,3.907,7.1,83.44
1803,0.000115,0.0003958,4.409,8.586,73.54
1804,0.0001148,0.000401,4.564,9.086,76.37
1805,0.0001145,0.0003942,4.416,9.094,82.02
1806,0.0001144,0.0004007,4.094,7.426,72.12
1807,0.0001168,0.0003985,4.137,8.073,83.44
1808,0.0001107,0.0003975,4.423,9.026,83.44
1809,0.0001156,0.0003999,4.419,8.688,77.78
1810,0.0001152,0.0004015,4.508,8.279,80.61
1811,0.000115,0.0003981,4.271,7.548,84.85
1812,0.000114,0.0004017,4.861,9.435,77.78
1813,0.0001146,0.0004,4.271,8.367,82.02
1814,0.0001166,0.0003944,4.582,8.833,72.12
1815,0.0001146,0.0003919,4.257,8.121,82.02
1816,0.0001169,0.0003944,4.564,8.203,73.54
1817,0.0001162,0.0003951,4.876,9.906,83.44
1818,0.0001132,0.000401,4.794,9.082,83.44
1819,0.0001128,0.0003982,4.091,7.26,74.95
1820,0.0001166,0.0003973,4.274,8.775,80.61
1821,0.0001132,0.0003956,3.917,7.225,82.02
1822,0.0001135,0.000397,3.995,6.341,59.4
1823,0.0001152,0.0003992,4.946,9.55,77.78
1824,0.0001126,0.0003957,4.306,9.253,83.44
1825,0.0001147,0.000395,4.419,9.648,83.44
1826,0.0001141,0.0003962,4.115,8.175,83.44
1827,0.000116,0.0003984,4.603,9.501,83.44
1828,0.0001151,0.0004006,4.522,8.527,83.44
1829,0.000111,0.000395,4.331,9.198,83.44
1830,0.0001139,0.0003996,4.299,8.017,83.44
1831,0.0001164,0.0003968,4.748,9.771,82.02
1832,0.0001169,0.0003984,4.635,8.928,83.44
1833,0.0001139,0.0003994,4.55,9.38,83.44
1834,0.0001132,0.0003963,4.342,8.698,83.44
1835,0.0001141,0.000399,4.437,9.134,83.44
1836,0.0001146,0.0003967,4.214,8.009,80.61
1837,0.0001148,0.0003963,4.709,9.157,72.12
1838,0.0001124,0.0003945,4.536,8.336,74.95
1839,0.0001127,0.0003974,4.685,9.373,77.78
1840,0.0001136,0.0003979,4.656,9.321,79.2
1841,0.0001164,0.0003982,4.405,8.494,82.02
1842,0.0001156,0.0003965,3.97,7.56,83.44
1843,0.0001133,0.0003997,4.108,7.652,82.02
1844,0.0001178,0.0004009,4.847,9.225,83.44
1845,0.000115,0.0004035,4.059,6.953,70.71
1846,0.0001134,0.000407,4.78,10.2,82.02
1847,0.0001131,0.0003987,4.419,8.051,73.54
1848,0.0001136,0.0004035,4.769,9.321,80.61
1849,0.0001165,0.0003965,3.977,6.764,69.3
1850,0.0001187,0.0004004,4.497,9.409,86.27
1851,0.0001162,0.0003975,4.133,7.393,82.02
1852,0.0001166,0.0003994,4.186,8.438,82.02
1853,0.0001139,0.000399,4.416,8.244,82.02
1854,0.0001169,0.000397,3.939,6.323,69.3
1855,0.0001117,0.0003977,4.246,8.091,84.85
1856,0.000115,0.0003958,4.568,9.866,84.85
1857,0.0001154,0.0003937,4.395,8.103,69.3
1858,0.0001145,0.0003994,4.469,8.462,80.61
1859,0.0001176,0.0003959,3.928,7.766,79.2
1860,0.0001138,0.0003952,4.137,8.534,80.61
1861,0.0001163,0.0003998,4.246,7.721,72.12
1862,0.0001172,0.0004014,4.692,9.246,77.78
1863,0.0001171,0.0003925,4.317,8.146,77.78
1864,0.0001137,0.0003937,4.837,9.343,83.44
1865,0.0001131,0.0003967,4.091,7.797,82.02
1866,0.0001141,0.0003942,3.659,6.268,77.78
1867,0.0001153,0.0003891,4.14,8.622,79.2
1868,0.0001117,0.0003991,5.137,9.875,82.02
1869,0.000115,0.0004038,3.758,6.357,72.12
1870,0.000115,0.0004008,4.554,9.566,82.02
1871,0.0001135,0.0003965,4.518,9.049,83.44
1872,0.0001139,0.0003958,4.685,9.467,82.02
1873,0.0001137,0.0003943,4.738,9.134,84.85
1874,0.0001119,0.0004,4.119,7.77,74.95
1875,0.0001119,0.0003996,4.239,8.187,83.44
1876,0.0001119,0.0003944,4.586,8.85,79.2
1877,0.0001125,0.000398,4.359,8.891,83.44
1878,0.0001134,0.0003971,4.327,8.172,74.95
1879,0.0001131,0.000404,4.48,8.411,67.88
1880,0.0001137,0.0003951,4.137,8.478,83.44
1881,0.0001175,0.0004042,4.518,8.145,70.71
1882,0.0001151,0.000398,4.183,8.537,82.02
1883,0.0001165,0.0004007,4.207,7.892,84.85
1884,0.0001132,0.0003938,4.052,7.516,83.44
1885,0.0001138,0.0003988,4.43,8.583,83.44
1886,0.0001214,0.0003984,4.384,8.679,80.61
1887,0.0001131,0.0003962,4.83,9.91,84.85
1888,0.000114,0.0004021,4.221,7.781,82.02
1889,0.0001152,0.0003966,3.716,5.849,49.5
1890,0.0001144,0.0003974,4.299,8.248,83.44
1891,0.0001162,0.0003963,4.607,9.401,77.78
1892,0.0001131,0.0003988,4.72,8.629,80.61
1893,0.0001114,0.0004024,4.844,9.331,74.95
1894,0.0001184,0.0003941,4.186,8.678,79.2
1895,0.0001159,0.0003966,4.041,7.283,74.95
1896,0.0001103,0.0003972,4.723,9.049,80.61
1897,0.0001125,0.0003974,4.115,7.62,83.44
1898,0.0001105,0.0004012,4.317,8.373,82.02
1899,0.0001153,0.0003998,4.448,8.842,76.37
1900,0.0001088,0.000396,4.232,7.945,82.02
1901,0.0001176,0.0003963,4.161,8.672,83.44
1902,0.000114,0.0003987,5.063,9.757,83.44
1903,0.0001159,0.0004002,4.306,8.227,83.44
1904,0.0001183,0.0003982,4.285,8.465,77.78
1905,0.0001145,0.0003947,4.331,8.181,77.78
1906,0.0001168,0.0004006,4.412,7.972,83.44
1907,0.0001177,0.0003968,3.84,6.609,69.3
1908,0.00011,0.0003981,4.282,8.028,74.95
1909,0.0001156,0.0004009,3.878,6.963,82.02
1910,0.0001152,0.0003964,4.773,9.613,83.44
1911,0.0001152,0.0003964,4.031,7.995,83.44
1912,0.000115,0.0003943,4.225,8.168,83.44
1913,0.0001125,0.0003964,4.278,8.441,83.44
1914,0.0001108,0.0004003,4.423,8.22,79.2
1915,0.000117,0.0003912,3.758,6.111,63.64
1916,0.0001117,0.0003963,4.861,10.07,83.44
1917,0.0001156,0.0004018,4.716,9.416,79.2
1918,0.000114,0.0003989,4.37,8.885,82.02
1919,0.0001162,0.0003984,4.709,8.614,77.78
1920,0.0001125,0.000399,4.543,10,83.44
1921,0.0001139,0.0004007,3.977,6.932,70.71
1922,0.0001146,0.0004004,4.292,8.521,74.95
1923,0.000112,0.0003954,4.211,7.897,67.88
1924,0.0001115,0.0004016,4.738,9.601,83.44
1925,0.000116,0.0004027,4.207,7.786,73.54
1926,0.0001121,0.0003996,4.303,8.01,77.78
1927,0.0001193,0.0003954,4.299,8.595,82.02
1928,0.0001133,0.0003975,4.734,9.495,82.02
1929,0.0001145,0.0003982,4.218,8.09,83.44
1930,0.0001148,0.0003929,3.932,6.755,82.02
1931,0.0001136,0.0003978,4.211,7.447,77.78
1932,0.0001147,0.0003981,4.635,9.15,74.95
1933,0.0001147,0.0003963,4.345,8.959,83.44
1934,0.0001124,0.0003952,3.833,7.81,82.02
1935,0.0001126,0.0003956,4.356,7.911,79.2
1936,0.0001115,0.0004017,4.533,7.843,72.12
1937,0.0001121,0.0004039,4.232,7.655,73.54
1938,0.0001159,0.0003974,4.487,8.721,70.71
1939,0.0001142,0.000398,4.851,10.1,80.61
1940,0.0001159,0.0003992,4.48,8.406,80.61
1941,0.0001148,0.0003936,4.204,8.021,70.71
1942,0.0001173,0.0003931,4.487,8.392,83.44
1943,0.0001153,0.0004002,4.529,8.562,79.2
1944,0.0001156,0.0003935,4.232,8.14,82.02
1945,0.0001178,0.0004,4.589,8.244,76.37
1946,0.0001179,0.0004017,4.55,8.637,82.02
1947,0.0001134,0.0003975,4.423,7.986,72.12
1948,0.000117,0.0003972,4.062,7.186,74.95
1949,0.0001144,0.0003942,4.232,7.946,84.85
1950,0.0001144,0.0003999,4.214,7.906,77.78
1951,0.0001163,0.0003959,4.204,7.81,76.37
1952,0.0001159,0.0003943,4.271,8.413,79.2
1953,0.0001157,0.0004006,4.26,8.311,83.44
1954,0.0001157,0.0003974,4.727,8.776,77.78
1955,0.0001164,0.0003986,4.327,8.347,83.44
1956,0.0001132,0.0003938,4.43,8.394,79.2
1957,0.0001133,0.0004022,4.868,9.873,83.44
1958,0.0001154,0.0003977,4.624,8.997,82.02
1959,0.0001124,0.0004066,4.2,8.001,83.44
1960,0.0001147,0.0003997,4.423,8.692,84.85
1961,0.0001133,0.0003971,3.932,6.719,62.23
1962,0.0001137,0.0003972,4.175,7.495,76.37
1963,0.0001126,0.0003963,4.419,9.41,83.44
1964,0.0001153,0.0003972,3.914,6.959,77.78
1965,0.000115,0.0003976,4.476,9.462,82.02
1966,0.0001143,0.0003996,4.469,8.204,82.02
1967,0.0001148,0.0004002,4.759,9.864,83.44
1968,0.0001116,0.0003946,4.621,9.421,82.02
1969,0.0001138,0.0003951,4.455,7.997,76.37
1970,0.0001201,0.0003968,4.264,7.372,72.12
1971,0.0001161,0.0003973,3.882,6.766,67.88
1972,0.0001144,0.0004005,4.511,8.746,72.12
1973,0.0001143,0.0003972,4.214,7.789,84.85
1974,0.0001115,0.0004009,4.557,8.814,77.78
1975,0.0001127,0.0003941,4.384,9.083,80.61
1976,0.0001181,0.0003953,4.25,7.626,83.44
1977,0.0001129,0.000399,4.476,8.978,82.02
1978,0.0001121,0.0004001,4.462,8.624,80.61
1979,0.0001143,0.0003988,4.232,8.633,80.61
1980,0.0001118,0.0003984,4.278,8.409,83.44
1981,0.0001172,0.0003998,4.465,8.507,79.2
1982,0.0001134,0.0003981,4.257,7.776,74.95
1983,0.0001152,0.0003943,4.373,8.155,76.37
1984,0.0001124,0.0003997,4.303,8.001,72.12
1985,0.0001162,0.0003972,3.949,7.61,80.61
1986,0.000112,0.0003932,4.076,8.199,80.61
1987,0.0001179,0.0004002,4.349,8.27,83.44
1988,0.0001171,0.0003986,4.89,9.747,83.44
1989,0.0001151,0.0003983,4.186,8.495,83.44
1990,0.0001149,0.0003969,4.67,9.607,82.02
1991,0.0001157,0.0003966,3.734,5.873,57.98
1992,0.0001162,0.0003988,4.402,8.54,83.44
1993,0.000114,0.0003981,4.016,6.581,55.15
1994,0.000115,0.0003973,4.472,7.807,67.88
1995,0.0001152,0.0003998,4.126,7.825,79.2
1996,0.0001165,0.0004002,4.296,8.631,82.02
1997,0.000113,0.0004004,4.345,7.975,84.85
1998,0.0001121,0.000401,4.317,8.12,79.2
1999,0.0001225,0.0003955,4.327,8.649,80.61
2000,0.0001168,0.0003972,4.08,7.868,83.44
